timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753732788285,5197,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-3,,true,,22524,3441,45,45,null,0,160068,22
1753732808296,24,-184,200,,Thread Group 1-3,text,true,,3328,365,12,12,http://localhost:8080/,24,0,6
1753732828321,27,-189,200,,Thread Group 1-3,,true,,1292,309,21,21,http://localhost:8080/services.properties,27,0,3
1753732848359,62,-192,200,,Thread Group 1-3,text,true,,7081,404,30,30,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,57,0,3
1753732868437,212,-195,200,,Thread Group 1-3,text,true,,1490,913,39,39,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,212,0,2
1753732888658,3629,-196,200,,Thread Group 1-3,text,true,,4982,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,3616,0,2
1753732912298,1168,-198,200,,Thread Group 1-3,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,1168,0,3
1753732933469,13,-199,200,,Thread Group 1-3,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,13,0,2
1753732953490,62,-200,200,,Thread Group 1-3,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,61,0,1
1753732783754,9635,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,,true,,22517,3441,45,45,null,0,160265,73
1753732803940,79,-184,200,,Thread Group 1-1,text,true,,3328,365,10,10,http://localhost:8080/,70,0,48
1753732824032,20,-189,200,,Thread Group 1-1,,true,,1292,309,19,19,http://localhost:8080/services.properties,20,0,6
1753732844056,1226,-192,200,,Thread Group 1-1,text,true,,7081,404,28,28,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,1210,0,2
1753732865292,3135,-195,200,,Thread Group 1-1,text,true,,1490,913,39,39,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,3135,0,6
1753732888440,3823,-196,200,,Thread Group 1-1,text,true,,4975,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,3822,0,2
1753732912280,1260,-198,200,,Thread Group 1-1,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,1260,0,4
1753732933547,8,-199,200,,Thread Group 1-1,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,7,0,2
1753732953569,84,-200,200,,Thread Group 1-1,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,84,0,3
1753732786047,7630,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,,true,,22532,3441,45,45,null,0,160105,19
1753732806058,12,-184,200,,Thread Group 1-2,text,true,,3328,365,10,10,http://localhost:8080/,12,0,1
1753732826074,41,-189,200,,Thread Group 1-2,,true,,1292,309,20,20,http://localhost:8080/services.properties,41,0,4
1753732846135,58,-192,200,,Thread Group 1-2,text,true,,7081,404,29,29,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,55,0,3
1753732866211,2215,-195,200,,Thread Group 1-2,text,true,,1490,913,39,39,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,2215,0,4
1753732888440,3861,-196,200,,Thread Group 1-2,text,true,,4990,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,3861,0,2
1753732912311,1348,-198,200,,Thread Group 1-2,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,1346,0,2
1753732933675,7,-199,200,,Thread Group 1-2,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,7,0,2
1753732953695,88,-200,200,,Thread Group 1-2,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,88,0,1
1753732790557,6556,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-4,,true,,22518,3441,45,45,null,0,160127,37
1753732810571,20,-184,200,,Thread Group 1-4,text,true,,3328,365,13,13,http://localhost:8080/,19,0,2
1753732830594,51,-189,200,,Thread Group 1-4,,true,,1292,309,22,22,http://localhost:8080/services.properties,51,0,3
1753732850655,43,-192,200,,Thread Group 1-4,text,true,,7081,404,31,31,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,41,0,2
1753732870710,2704,-195,200,,Thread Group 1-4,text,true,,1490,913,41,41,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,2704,0,7
1753732893429,769,-196,200,,Thread Group 1-4,text,true,,4976,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,769,0,4
1753732914245,2936,-198,200,,Thread Group 1-4,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,2935,0,16
1753732937195,7,-199,200,,Thread Group 1-4,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,7,0,2
1753732957215,26,-200,200,,Thread Group 1-4,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,26,0,1
1753732792801,4312,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-5,,true,,22538,3441,45,45,null,0,160142,133
1753732812817,16,-184,200,,Thread Group 1-5,text,true,,3328,365,14,14,http://localhost:8080/,16,0,4
1753732832846,13,-189,200,,Thread Group 1-5,,true,,1292,309,23,23,http://localhost:8080/services.properties,13,0,2
1753732852871,59,-192,200,,Thread Group 1-5,text,true,,7081,404,32,32,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,56,0,6
1753732872933,499,-195,200,,Thread Group 1-5,text,true,,1490,913,41,41,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,499,0,2
1753732893444,779,-196,200,,Thread Group 1-5,text,true,,4996,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,778,0,3
1753732914286,2878,-198,200,,Thread Group 1-5,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,2877,0,111
1753732937180,11,-199,200,,Thread Group 1-5,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,11,0,3
1753732957199,57,-200,200,,Thread Group 1-5,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,56,0,2
1753732795028,2336,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-6,,true,,22529,3441,45,45,null,0,160062,25
1753732815034,7,-184,200,,Thread Group 1-6,text,true,,3328,365,15,15,http://localhost:8080/,7,0,2
1753732835046,8,-189,200,,Thread Group 1-6,,true,,1292,309,24,24,http://localhost:8080/services.properties,8,0,2
1753732855069,53,-192,200,,Thread Group 1-6,text,true,,7081,404,33,33,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,51,0,2
1753732875133,111,-195,200,,Thread Group 1-6,text,true,,1490,913,42,42,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,111,0,2
1753732895247,418,-196,200,,Thread Group 1-6,text,true,,4987,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,418,0,11
1753732915676,1684,-198,200,,Thread Group 1-6,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,1684,0,2
1753732937365,13,-199,200,,Thread Group 1-6,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,13,0,1
1753732957385,42,-200,200,,Thread Group 1-6,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,42,0,3
1753732797245,2235,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-7,,true,,22529,3441,45,45,null,0,160089,53
1753732817259,22,-184,200,,Thread Group 1-7,text,true,,3328,365,16,16,http://localhost:8080/,22,0,11
1753732837292,18,-189,200,,Thread Group 1-7,,true,,1292,309,25,25,http://localhost:8080/services.properties,18,0,4
1753732857322,557,-192,200,,Thread Group 1-7,text,true,,7081,404,34,34,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,556,0,3
1753732877899,320,-195,200,,Thread Group 1-7,text,true,,1490,913,43,43,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,320,0,9
1753732898231,516,-196,200,,Thread Group 1-7,text,true,,4987,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,514,0,4
1753732918754,740,-198,200,,Thread Group 1-7,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,740,0,2
1753732939500,27,-199,200,,Thread Group 1-7,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,26,0,5
1753732959533,35,-200,200,,Thread Group 1-7,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,35,0,15
1753732799459,1376,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-8,,true,,22529,3441,45,45,null,0,160079,30
1753732819485,34,-184,200,,Thread Group 1-8,text,true,,3328,365,17,17,http://localhost:8080/,34,0,7
1753732839524,8,-189,200,,Thread Group 1-8,,true,,1292,309,26,26,http://localhost:8080/services.properties,8,0,2
1753732859546,15,-192,200,,Thread Group 1-8,text,true,,7081,404,35,35,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,14,0,2
1753732879563,206,-195,200,,Thread Group 1-8,text,true,,1490,913,44,44,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,206,0,4
1753732899780,535,-196,200,,Thread Group 1-8,text,true,,4987,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,534,0,2
1753732920321,543,-198,200,,Thread Group 1-8,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,543,0,4
1753732940868,16,-199,200,,Thread Group 1-8,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,14,0,4
1753732960895,19,-200,200,,Thread Group 1-8,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,18,0,5
1753732801688,1408,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-9,,true,,22538,3441,45,45,null,0,160077,37
1753732821692,13,-184,200,,Thread Group 1-9,text,true,,3328,365,18,18,http://localhost:8080/,13,0,1
1753732841715,33,-189,200,,Thread Group 1-9,,true,,1292,309,27,27,http://localhost:8080/services.properties,33,0,2
1753732861757,35,-192,200,,Thread Group 1-9,text,true,,7081,404,36,36,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,35,0,4
1753732881806,232,-195,200,,Thread Group 1-9,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,232,0,9
1753732902042,442,-196,200,,Thread Group 1-9,text,true,,4996,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,441,0,5
1753732922500,610,-198,200,,Thread Group 1-9,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,609,0,4
1753732943125,16,-199,200,,Thread Group 1-9,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,16,0,5
1753732963145,27,-200,200,,Thread Group 1-9,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,27,0,7
1753732803933,2611,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-10,,true,,22529,3441,45,45,null,0,160088,34
1753732823936,17,-184,200,,Thread Group 1-10,text,true,,3328,365,19,19,http://localhost:8080/,17,0,1
1753732843968,26,-189,200,,Thread Group 1-10,,true,,1292,309,28,28,http://localhost:8080/services.properties,26,0,4
1753732863997,1095,-192,200,,Thread Group 1-10,text,true,,7081,404,37,37,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,1095,0,3
1753732885104,577,-195,200,,Thread Group 1-10,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,577,0,2
1753732905690,423,-196,200,,Thread Group 1-10,text,true,,4987,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,422,0,7
1753732926131,419,-198,200,,Thread Group 1-10,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,419,0,7
1753732946564,16,-199,200,,Thread Group 1-10,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,16,0,5
1753732966594,38,-200,200,,Thread Group 1-10,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,37,0,5
1753732806090,1059,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-11,,true,,22508,3441,45,45,null,0,160108,30
1753732826095,28,-184,200,,Thread Group 1-11,text,true,,3328,365,20,20,http://localhost:8080/,28,0,4
1753732846141,23,-189,200,,Thread Group 1-11,,true,,1292,309,29,29,http://localhost:8080/services.properties,22,0,3
1753732866179,38,-192,200,,Thread Group 1-11,text,true,,7081,404,38,38,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,37,0,2
1753732886229,84,-195,200,,Thread Group 1-11,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,84,0,2
1753732906328,443,-196,200,,Thread Group 1-11,text,true,,4966,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,442,0,7
1753732926783,405,-198,200,,Thread Group 1-11,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,405,0,2
1753732947204,18,-199,200,,Thread Group 1-11,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,18,0,5
1753732967236,20,-200,200,,Thread Group 1-11,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,20,0,5
1753732808317,1167,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-12,,true,,22532,3441,45,45,null,0,160070,30
1753732828321,43,-184,200,,Thread Group 1-12,text,true,,3328,365,21,21,http://localhost:8080/,42,0,5
1753732848372,17,-189,200,,Thread Group 1-12,,true,,1292,309,30,30,http://localhost:8080/services.properties,17,0,6
1753732868405,49,-192,200,,Thread Group 1-12,text,true,,7081,404,39,39,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,47,0,1
1753732888456,96,-195,200,,Thread Group 1-12,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,96,0,3
1753732908566,492,-196,200,,Thread Group 1-12,text,true,,4990,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,486,0,2
1753732929067,436,-198,200,,Thread Group 1-12,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,432,0,6
1753732949517,17,-199,200,,Thread Group 1-12,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,17,0,3
1753732969536,17,-200,200,,Thread Group 1-12,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,17,0,4
1753732810525,2527,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-13,,true,,22519,3441,45,45,null,0,160066,16
1753732830533,15,-184,200,,Thread Group 1-13,text,true,,3328,365,22,22,http://localhost:8080/,15,0,3
1753732850556,7,-189,200,,Thread Group 1-13,,true,,1292,309,31,31,http://localhost:8080/services.properties,7,0,2
1753732870569,306,-192,200,,Thread Group 1-13,text,true,,7081,404,40,40,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,305,0,2
1753732890888,562,-195,200,,Thread Group 1-13,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,562,0,2
1753732911452,536,-196,200,,Thread Group 1-13,text,true,,4977,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,532,0,2
1753732932000,968,-198,200,,Thread Group 1-13,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,964,0,2
1753732952976,94,-199,200,,Thread Group 1-13,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,92,0,2
1753732973079,39,-200,200,,Thread Group 1-13,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,34,0,1
1753732812747,3449,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-14,,true,,22525,3441,45,45,null,0,160103,34
1753732832754,16,-184,200,,Thread Group 1-14,text,true,,3328,365,23,23,http://localhost:8080/,16,0,4
1753732852774,7,-189,200,,Thread Group 1-14,,true,,1292,309,32,32,http://localhost:8080/services.properties,7,0,2
1753732872823,105,-192,200,,Thread Group 1-14,text,true,,7081,404,41,41,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,105,0,19
1753732892943,131,-195,200,,Thread Group 1-14,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,131,0,2
1753732913082,2216,-196,200,,Thread Group 1-14,text,true,,4983,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,2216,0,2
1753732935311,571,-198,200,,Thread Group 1-14,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,569,0,1
1753732955894,391,-199,200,,Thread Group 1-14,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,391,0,3
1753732976286,12,-200,200,,Thread Group 1-14,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,12,0,1
1753732814953,3106,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-15,,true,,22528,3441,45,45,null,0,160129,216
1753732834969,23,-184,200,,Thread Group 1-15,text,true,,3328,365,24,24,http://localhost:8080/,22,0,5
1753732855007,17,-189,200,,Thread Group 1-15,,true,,1292,309,33,33,http://localhost:8080/services.properties,17,0,3
1753732875038,17,-192,200,,Thread Group 1-15,text,true,,7081,404,42,42,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,14,0,1
1753732895060,52,-195,200,,Thread Group 1-15,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,52,0,4
1753732915116,1951,-196,200,,Thread Group 1-15,text,true,,4986,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,1950,0,2
1753732937070,649,-198,200,,Thread Group 1-15,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,648,0,7
1753732957782,384,-199,200,,Thread Group 1-15,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,383,0,191
1753732978175,13,-200,200,,Thread Group 1-15,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,12,0,3
1753732823818,14555,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-19,,true,,22529,3441,45,45,null,0,160083,61
1753732843833,27,-184,200,,Thread Group 1-19,text,true,,3328,365,28,28,http://localhost:8080/,26,0,3
1753732863866,9,-189,200,,Thread Group 1-19,,true,,1292,309,36,36,http://localhost:8080/services.properties,9,0,3
1753732883895,6064,-192,200,,Thread Group 1-19,text,true,,7081,404,45,45,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,6064,0,37
1753732909971,478,-195,200,,Thread Group 1-19,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,478,0,1
1753732930451,2021,-196,200,,Thread Group 1-19,text,true,,4987,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,2021,0,5
1753732952474,5905,-198,200,,Thread Group 1-19,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,5900,0,5
1753732978393,18,-199,200,,Thread Group 1-19,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,17,0,5
1753732998423,33,-200,200,,Thread Group 1-19,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,33,0,2
1753732819412,19038,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-17,,true,,22525,3441,45,45,null,0,160079,20
1753732839417,21,-184,200,,Thread Group 1-17,text,true,,3328,365,26,26,http://localhost:8080/,21,0,3
1753732859452,21,-189,200,,Thread Group 1-17,,true,,1292,309,35,35,http://localhost:8080/services.properties,21,0,4
1753732879484,10474,-192,200,,Thread Group 1-17,text,true,,7081,404,45,45,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,10457,0,2
1753732909968,505,-195,200,,Thread Group 1-17,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,505,0,1
1753732930482,2038,-196,200,,Thread Group 1-17,text,true,,4983,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,2037,0,3
1753732952537,5929,-198,200,,Thread Group 1-17,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,5929,0,2
1753732978473,6,-199,200,,Thread Group 1-17,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,6,0,2
1753732998485,44,-200,200,,Thread Group 1-17,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,44,0,3
1753732830477,8098,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-22,,true,,22533,3441,45,45,null,0,160109,20
1753732850500,12,-184,200,,Thread Group 1-22,text,true,,3328,365,31,31,http://localhost:8080/,12,0,4
1753732870521,13,-189,200,,Thread Group 1-22,,true,,1292,309,39,39,http://localhost:8080/services.properties,13,0,2
1753732890548,105,-192,200,,Thread Group 1-22,text,true,,7081,404,45,45,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,103,0,3
1753732910668,32,-195,200,,Thread Group 1-22,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,32,0,1
1753732930715,2004,-196,200,,Thread Group 1-22,text,true,,4991,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,2004,0,2
1753732952728,5831,-198,200,,Thread Group 1-22,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,5827,0,2
1753732978569,47,-199,200,,Thread Group 1-22,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,47,0,5
1753732998629,54,-200,200,,Thread Group 1-22,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,54,0,1
1753732821628,16953,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-18,,true,,22532,3441,45,45,null,0,160105,15
1753732841638,7,-184,200,,Thread Group 1-18,text,true,,3328,365,27,27,http://localhost:8080/,7,0,1
1753732861662,10,-189,200,,Thread Group 1-18,,true,,1292,309,35,35,http://localhost:8080/services.properties,10,0,1
1753732881688,8235,-192,200,,Thread Group 1-18,text,true,,7081,404,45,45,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,8232,0,1
1753732909935,508,-195,200,,Thread Group 1-18,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,508,0,2
1753732930458,2110,-196,200,,Thread Group 1-18,text,true,,4990,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,2110,0,1
1753732952582,5960,-198,200,,Thread Group 1-18,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,5947,0,3
1753732978553,16,-199,200,,Thread Group 1-18,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,15,0,4
1753732998578,107,-200,200,,Thread Group 1-18,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,107,0,2
1753732826029,12581,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-20,,true,,22530,3441,45,45,null,0,160095,27
1753732846041,24,-184,200,,Thread Group 1-20,text,true,,3328,365,29,29,http://localhost:8080/,24,0,4
1753732866081,14,-189,200,,Thread Group 1-20,,true,,1292,309,37,37,http://localhost:8080/services.properties,14,0,2
1753732886103,3883,-192,200,,Thread Group 1-20,text,true,,7081,404,45,45,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,3864,0,2
1753732910001,444,-195,200,,Thread Group 1-20,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,444,0,1
1753732930455,2128,-196,200,,Thread Group 1-20,text,true,,4988,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,2112,0,2
1753732952598,6008,-198,200,,Thread Group 1-20,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,5986,0,11
1753732978618,14,-199,200,,Thread Group 1-20,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,14,0,2
1753732998640,66,-200,200,,Thread Group 1-20,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,65,0,3
1753732817177,21526,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-16,,true,,22526,3441,45,45,null,0,160067,19
1753732837182,13,-184,200,,Thread Group 1-16,text,true,,3328,365,25,25,http://localhost:8080/,12,0,4
1753732857197,10,-189,200,,Thread Group 1-16,,true,,1292,309,33,33,http://localhost:8080/services.properties,10,0,2
1753732877209,12785,-192,200,,Thread Group 1-16,text,true,,7081,404,45,45,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,12779,0,2
1753732909997,459,-195,200,,Thread Group 1-16,text,true,,1490,913,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountConfigurationRequest,459,0,2
1753732930466,2221,-196,200,,Thread Group 1-16,text,true,,4984,378,45,45,http://172.20.48.1:8080/catalog/api/v1/categories,2221,0,2
1753732952697,5947,-198,200,,Thread Group 1-16,text,true,,807,398,45,45,http://172.20.48.1:8080/catalog/api/v1/deals/search?dealOfTheDay=true,5946,0,2
1753732978650,9,-199,200,,Thread Group 1-16,text,true,,890,354,45,45,http://localhost:8080/app/tempFiles/popularProducts.json,9,0,2
1753732998671,82,-200,200,,Thread Group 1-16,text,true,,2654,320,45,45,http://localhost:8080/app/views/home-page.html,82,0,3
1753732828256,10421,Переход на страницу Advantage Shopping,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-21,,true,,22542,3441,45,45,null,0,160105,35
1753732848271,21,-184,200,,Thread Group 1-21,text,true,,3328,365,30,30,http://localhost:8080/,21,0,7
1753732868297,22,-189,200,,Thread Group 1-21,,true,,1292,309,38,38,http://localhost:8080/services.properties,22,0,3
1753732888356,1581,-192,200,,Thread Group 1-21,text,true,,7081,404,45,45,http://172.20.48.1:8080/catalog/api/v1/DemoAppConfig/parameters/by_tool/ALL,1580,0,13
